household_network,True
same_age_household,False
num_households,"{'poor': 244800, 'rich': 34000}"
max_household_sizes,"{'poor': 4, 'rich': 3}"
econ_network,watts strogatz
average_worker_degree,20
rewiring_prob,1
initial_infection_fraction,0.001
household_transmission_prob,0.25
other_transmission_prob,0.005
time_steps_pre_lockdown,0
time_steps_post_lockdown_pre_reopening,60
time_steps_post_reopening,0
occupations_staying_at_home,retiree
partial_opening,True
worker_staying_at_home_prob,0.4
staying_at_home_output_remaining_scale,1.0
viral_test_fraction_all,0.00145
viral_test_fraction_poor,
contact_tracing_efficacy,0.7
subsidy,0.1
hospital_capacity,0.0025
undertreatment_effect,0.5
despair_prob_factor,5.5e-05
inactive_prob_factor,0.01
trial,time,stay_at_home_count,stay_at_home_count_poor,stay_at_home_count_rich,isolation_count,isolation_count_poor,isolation_count_rich,infections,infections_poor,infections_rich,recoveries,recoveries_poor,recoveries_rich,hospitalizations,hospitalizations_poor,hospitalizations_rich,hospitalizations_cumsum,hospitalizations_cumsum_poor,hospitalizations_cumsum_rich,ICU_count,ICU_count_poor,ICU_count_rich,viral_deaths,viral_deaths_poor,viral_deaths_rich,undertreated_deaths,undertreated_deaths_poor,undertreated_deaths_rich,deaths_of_despair,deaths_of_despair_poor,deaths_of_despair_rich,active_count,active_count_poor,active_count_rich,total_output,total_output_poor,total_output_rich,total_subsidy,total_subsidy_poor,total_subsidy_rich
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010007951,0.000992376,0.0010768868,0.0,0.0,0.0,0.0,0.0,0.0,4.55575e-05,4.73337e-05,2.95037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,0.3681647241,0.3679854277,0.3697852127,2.9392e-06,1.6322e-06,1.47519e-05,0.0015122145,0.0015081504,0.0015489467,0.0,0.0,0.0,0.0,0.0,0.0,7.20102e-05,7.50811e-05,4.42556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8784e-06,6.5288e-06,0.0,0.9994459622,0.9994450529,0.9994541807,0.8792639166,0.8793286455,0.8791848025,0.0438286905,0.0796880875,0.0
0,2,0.3681647241,0.3679854277,0.3697852127,6.76014e-05,6.52879e-05,8.85112e-05,0.0020486172,0.0020630975,0.0019177436,0.0,0.0,0.0,0.0,0.0,0.0,9.40542e-05,9.79318e-05,5.90075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8176e-06,9.7932e-06,0.0,0.9989198468,0.9988950024,0.9991443913,0.8788251839,0.878791539,0.878866306,0.0438321377,0.0796895238,5.905e-06
0,3,0.3681647241,0.3679854277,0.3697852127,0.0001836995,0.0001828061,0.0001917744,0.002504192,0.0025364347,0.002212781,0.0,0.0,0.0,0.0,0.0,0.0,0.0001249157,0.0001305758,7.37594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4696e-05,1.6322e-05,0.0,0.9984436976,0.998411872,0.9987313389,0.8783802746,0.8783159825,0.8784588547,0.0438353694,0.0796926576,9.2565e-06
0,4,0.3681632545,0.3679837955,0.3697852127,0.0003468247,0.0003460258,0.000354045,0.0029465405,0.0029787602,0.0026553372,0.0,0.0,0.0,1.4696e-06,1.6322e-06,0.0,0.00014549,0.0001517944,8.85112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91048e-05,2.12186e-05,0.0,0.9979778355,0.9979417991,0.9983035345,0.8779237651,0.8778426295,0.8780229321,0.0438386012,0.0796948774,1.37251e-05
0,5,0.3681632545,0.3679837955,0.3697852127,0.0005128891,0.0005092456,0.0005458193,0.0033609666,0.0034031315,0.0029798784,0.0,0.0,0.0,1.4696e-06,1.6322e-06,0.0,0.0001631252,0.0001681163,0.000118015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64527e-05,2.93796e-05,0.0,0.9974899296,0.9974505077,0.9978462265,0.8774410285,0.8773501962,0.877552047,0.043841833,0.0796969666,1.83534e-05
0,6,0.3681603153,0.3679805311,0.3697852127,0.0007186326,0.000719799,0.0007080899,0.0037180785,0.0037556862,0.003378179,2.05743e-05,1.79542e-05,4.42556e-05,5.8784e-06,6.5288e-06,0.0,0.0001851691,0.0001925993,0.000118015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38007e-05,3.75405e-05,0.0,0.9969755709,0.9969428943,0.9972709034,0.8768964716,0.8768280406,0.8769801106,0.0438449929,0.0796986641,2.33008e-05
0,7,0.3681603153,0.3679805311,0.3697852127,0.0009890383,0.0009907438,0.0009736237,0.0040193458,0.0040641715,0.003614209,5.14359e-05,4.57015e-05,0.0001032631,8.8176e-06,9.7932e-06,0.0,0.0001969259,0.0002023925,0.0001475187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38007e-05,3.75405e-05,0.0,0.9964876649,0.9964434419,0.9968873547,0.8764159873,0.8763051831,0.8765514164,0.0438489429,0.0797007533,2.9525e-05
0,8,0.3681573761,0.3679772668,0.3697852127,0.0012712008,0.0012780105,0.0012096536,0.0043985016,0.004457531,0.0038649909,7.34798e-05,6.52879e-05,0.0001475187,1.4696e-05,1.6322e-05,0.0,0.0002130915,0.0002187144,0.0001622706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52703e-05,3.91727e-05,0.0,0.9959542015,0.9959048168,0.9964005429,0.8758743923,0.8757407373,0.8760377505,0.0438519592,0.0797028425,3.36744e-05
0,9,0.3681529673,0.3679756346,0.369755709,0.0015621808,0.0015783349,0.0014161799,0.0047629615,0.0048476262,0.0039977577,0.0001102197,0.0001011962,0.0001917744,1.91048e-05,1.95864e-05,1.47519e-05,0.0002263178,0.0002334042,0.0001622706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96791e-05,4.40693e-05,0.0,0.995435434,0.995385778,0.9958842273,0.8753382136,0.875198571,0.87550889,0.0438556218,0.0797051929,3.8941e-05
0,10,0.3681412106,0.367962577,0.369755709,0.0018796136,0.0019064065,0.001637458,0.0051303605,0.0052279282,0.0042485396,0.0001557772,0.00014853,0.0002212781,2.49831e-05,2.61152e-05,1.47519e-05,0.0002483618,0.0002578872,0.0001622706,1.4696e-06,1.6322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99663e-05,5.54947e-05,0.0,0.9948813962,0.9948275665,0.9953679117,0.8747775254,0.8746161873,0.8749747187,0.0438592127,0.0797072821,4.43672e-05
0,11,0.3681221058,0.3679429906,0.3697409571,0.0021426713,0.0021822479,0.0017849767,0.0054213406,0.0055347813,0.0043960583,0.0002380746,0.0002366686,0.0002507818,4.40879e-05,4.57015e-05,2.95037e-05,0.0002527706,0.0002627838,0.0001622706,1.4696e-06,1.6322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73143e-05,6.36557e-05,0.0,0.9943538112,0.994293838,0.9948958518,0.874255952,0.8740672637,0.8744865738,0.0438616545,0.0797071515,4.9953e-05
0,12,0.3681000619,0.3679201398,0.3697262052,0.0023763371,0.0024189165,0.0019915029,0.0056623544,0.0057926685,0.0044845695,0.0003321288,0.0003346005,0.0003097893,6.46622e-05,6.85523e-05,2.95037e-05,0.0002630577,0.0002742092,0.0001622706,4.4088e-06,4.8966e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1723e-05,6.85523e-05,0.0,0.9938394525,0.9937699026,0.9944680474,0.8737550546,0.8735280516,0.8740325061,0.0438640962,0.0797075432,5.49005e-05
0,13,0.3680853659,0.3679070823,0.3696967015,0.0025835502,0.0026311022,0.0021537735,0.0059783176,0.006119108,0.0047058476,0.0004232437,0.0004243713,0.0004130525,7.05406e-05,7.34489e-05,4.42556e-05,0.0002762841,0.0002856345,0.0001917744,5.8784e-06,6.5288e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9071e-05,7.67133e-05,0.0,0.993335381,0.993268818,0.99393698,0.8732323609,0.8730140243,0.87349922,0.043867328,0.0797096325,5.95287e-05
0,14,0.3680589132,0.3678793349,0.3696819496,0.0027892937,0.0028416556,0.0023160441,0.0062766456,0.0064243289,0.0049418776,0.000549629,0.0005549471,0.0005015637,8.67062e-05,8.97709e-05,5.90075e-05,0.0002924497,0.0003035887,0.0001917744,7.348e-06,6.5288e-06,1.47519e-05,1.4696e-06,1.6322e-06,0.0,0.0,0.0,0.0,7.34798e-05,8.16099e-05,0.0,0.9927931,0.9927301929,0.9933616569,0.8726690083,0.8724637297,0.8729199075,0.0438705598,0.0797109382,6.51145e-05
0,15,0.36803393,0.367854852,0.3696524459,0.0029832804,0.0030473125,0.0024045554,0.0065793824,0.0067507684,0.0050303889,0.0006686663,0.0006708331,0.0006490824,0.0001043413,0.000107725,7.37594e-05,0.0003100848,0.0003215429,0.0002065262,7.348e-06,6.5288e-06,1.47519e-05,1.4696e-06,1.6322e-06,0.0,0.0,0.0,0.0,8.08278e-05,8.97709e-05,0.0,0.9922566973,0.9921801424,0.9929486045,0.8721755434,0.8719087016,0.8725016873,0.0438735761,0.0797114605,7.11791e-05
