household_network,True
same_age_household,False
num_households,"{'poor': 306000, 'rich': 34000}"
max_household_sizes,"{'poor': 3, 'rich': 3}"
econ_network,watts strogatz
average_worker_degree,20
rewiring_prob,1
initial_infection_fraction,0.001
household_transmission_prob,0.25
other_transmission_prob,0.005
time_steps_pre_lockdown,0
time_steps_post_lockdown_pre_reopening,60
time_steps_post_reopening,0
occupations_staying_at_home,retiree
partial_opening,True
worker_staying_at_home_prob,0.4
staying_at_home_output_remaining_scale,1.0
viral_test_fraction_all,0.00145
viral_test_fraction_poor,
contact_tracing_efficacy,0.7
subsidy,0.1
hospital_capacity,0.0025
undertreatment_effect,0.5
despair_prob_factor,5.5e-05
inactive_prob_factor,0.01
trial,time,stay_at_home_count,stay_at_home_count_poor,stay_at_home_count_rich,isolation_count,isolation_count_poor,isolation_count_rich,infections,infections_poor,infections_rich,recoveries,recoveries_poor,recoveries_rich,hospitalizations,hospitalizations_poor,hospitalizations_rich,hospitalizations_cumsum,hospitalizations_cumsum_poor,hospitalizations_cumsum_rich,ICU_count,ICU_count_poor,ICU_count_rich,viral_deaths,viral_deaths_poor,viral_deaths_rich,undertreated_deaths,undertreated_deaths_poor,undertreated_deaths_rich,deaths_of_despair,deaths_of_despair_poor,deaths_of_despair_rich,active_count,active_count_poor,active_count_rich,total_output,total_output_poor,total_output_rich,total_subsidy,total_subsidy_poor,total_subsidy_rich
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010006906,0.0009946625,0.0010547596,0.0,0.0,0.0,0.0,0.0,0.0,5.58388e-05,5.71645e-05,4.39483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,0.3670815394,0.3669667531,0.3681111013,0.0,0.0,0.0,0.0013812764,0.001376848,0.0014209956,0.0,0.0,0.0,0.0,0.0,0.0,7.34721e-05,7.1864e-05,8.78966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4083e-06,4.8998e-06,0.0,0.9995312477,0.999531251,0.999531218,0.8796893324,0.8796880063,0.8796909534,0.043820377,0.0796701318,0.0
0,2,0.3670815394,0.3669667531,0.3681111013,6.61249e-05,6.69641e-05,5.85978e-05,0.001711901,0.0017116687,0.0017139844,0.0,0.0,0.0,0.0,0.0,0.0,8.37582e-05,8.16636e-05,0.0001025461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3472e-06,8.1664e-06,0.0,0.9990331065,0.9990233035,0.9991210337,0.8792298078,0.8791942564,0.8792732635,0.0438238984,0.079672353,5.1107e-06
0,3,0.3670815394,0.3669667531,0.3681111013,0.0001513526,0.0001567941,0.0001025461,0.002007259,0.0020023911,0.0020509214,0.0,0.0,0.0,0.0,0.0,0.0,9.40443e-05,9.14632e-05,0.0001171955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3225e-05,1.46994e-05,0.0,0.9985158626,0.9985055564,0.9986083033,0.8787313531,0.8786819855,0.8787916968,0.0438272042,0.0796747049,9.5826e-06
0,4,0.3670815394,0.3669667531,0.3681111013,0.0002747858,0.0002792895,0.000234391,0.0022820449,0.0022882137,0.0022267147,0.0,0.0,0.0,0.0,0.0,0.0,0.0001116777,0.0001110625,0.0001171955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05722e-05,2.28658e-05,0.0,0.9979457188,0.9979257449,0.9981248718,0.8782004369,0.8781154904,0.8783042699,0.0438312288,0.0796774488,1.51725e-05
0,5,0.3670800699,0.3669651198,0.3681111013,0.0004202607,0.0004197508,0.0004248337,0.0025597696,0.00256097,0.0025490024,0.0,0.0,0.0,1.4694e-06,1.6333e-06,0.0,0.0001234332,0.0001224954,0.000131845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79194e-05,3.10322e-05,0.0,0.9974461082,0.9974161642,0.9977146875,0.8777170917,0.8776009655,0.8778590368,0.0438353251,0.0796805846,2.0443e-05
0,6,0.3670786005,0.3669651198,0.3680964519,0.0005921855,0.0005945109,0.0005713281,0.0027875332,0.0027847283,0.0028126923,1.3225e-05,1.30662e-05,1.46494e-05,2.9389e-06,1.6333e-06,1.46494e-05,0.0001366582,0.0001371948,0.000131845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23277e-05,3.5932e-05,0.0,0.996987642,0.9969490485,0.9973338021,0.8772743696,0.8771284153,0.8774527744,0.0438389184,0.0796834592,2.49149e-05
0,7,0.3670756616,0.3669634866,0.3680818025,0.0007832131,0.0007856037,0.0007617708,0.0029888469,0.0029856207,0.0030177844,3.08583e-05,2.93989e-05,4.39483e-05,7.3472e-06,4.8998e-06,2.92989e-05,0.0001498832,0.0001486277,0.0001611438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11444e-05,4.57316e-05,0.0,0.9964277842,0.9963904695,0.996762474,0.876709989,0.8765659217,0.8768860874,0.04384129,0.0796845045,2.89077e-05
0,8,0.3670756616,0.3669634866,0.3680818025,0.0009698323,0.0009750632,0.0009229147,0.0031725273,0.0031685471,0.0032082271,6.02472e-05,6.20643e-05,4.39483e-05,8.8167e-06,6.5331e-06,2.92989e-05,0.0001572304,0.0001535275,0.0001904427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84916e-05,5.3898e-05,0.0,0.9959707875,0.9959233538,0.996396238,0.876278094,0.8760920813,0.8765054637,0.0438448115,0.0796859417,3.49767e-05
0,9,0.3670756616,0.3669634866,0.3680818025,0.0011667377,0.0011726891,0.0011133574,0.0033562077,0.0033531068,0.0033840204,8.66971e-05,8.81967e-05,7.32472e-05,1.17555e-05,9.7996e-06,2.92989e-05,0.0001689859,0.0001633272,0.0002197416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58388e-05,6.20643e-05,0.0,0.9954726463,0.9954039734,0.9960885998,0.8758428152,0.8755740939,0.8761712825,0.0438471831,0.079686987,3.89694e-05
0,10,0.3670727227,0.36696022,0.3680818025,0.0013989097,0.0014046137,0.0013477484,0.0035516436,0.0035539992,0.0035305148,0.0001204943,0.0001192288,0.000131845,1.76333e-05,1.46994e-05,4.39483e-05,0.0001748637,0.000168227,0.000234391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87777e-05,6.53309e-05,0.0,0.994953933,0.9948813265,0.9956051683,0.8753134252,0.8750281125,0.8756621725,0.0438498421,0.0796890776,4.23234e-05
0,11,0.3670653755,0.3669536869,0.368067153,0.0015781817,0.001581007,0.0015528405,0.0037485489,0.003763058,0.0036184114,0.0001733943,0.0001649604,0.0002490405,2.645e-05,2.28658e-05,5.85978e-05,0.0001880887,0.0001812932,0.0002490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90638e-05,7.67638e-05,0.0,0.9944366891,0.9943782788,0.994960593,0.8747512369,0.8745219826,0.8750314623,0.0438532198,0.0796910375,4.74341e-05
0,12,0.36705362,0.3669406208,0.368067153,0.0017001455,0.0017018691,0.0016846855,0.0039160654,0.0039378181,0.0037209575,0.0002336414,0.0002253915,0.0003076382,3.37972e-05,3.10322e-05,5.85978e-05,0.0001998442,0.0001943593,0.0002490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34721e-05,8.16636e-05,0.0,0.9939532423,0.993886664,0.9945504087,0.8742946776,0.8740392573,0.8746068866,0.0438563819,0.0796911682,5.43017e-05
0,13,0.3670448033,0.3669308211,0.368067153,0.0018265176,0.0018374307,0.0017286338,0.0040777041,0.0040897123,0.0039699979,0.0002997664,0.0002907224,0.0003808854,4.26138e-05,4.08318e-05,5.85978e-05,0.0002086609,0.000204159,0.0002490405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08194e-05,8.98299e-05,0.0,0.9934110179,0.9933378847,0.9940669772,0.8737835962,0.8735017525,0.8741281035,0.0438597597,0.0796936507,5.87736e-05
0,14,0.3670168839,0.3669046888,0.3680232047,0.0019190925,0.0019337937,0.0017872315,0.004209954,0.0042203741,0.0041164923,0.0003967496,0.0003870854,0.0004834315,5.58388e-05,5.55312e-05,5.85978e-05,0.0002204164,0.0002123253,0.0002929888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81666e-05,9.79963e-05,0.0,0.9928717323,0.9927842056,0.9936567929,0.8732959363,0.8729561304,0.8737112926,0.0438623468,0.0796940427,6.4044e-05
0,15,0.3669977811,0.3668850895,0.3680085553,0.0020307701,0.0020383231,0.0019630248,0.0043715927,0.0043804347,0.0042922856,0.0004863856,0.0004752821,0.0005859776,6.90638e-05,6.69641e-05,8.78966e-05,0.0002262942,0.0002188584,0.0002929888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40443e-05,0.0001045294,0.0,0.9923192218,0.992251759,0.992924321,0.872688995,0.8724252076,0.8730114313,0.0438647903,0.0796948266,6.85159e-05
0,16,0.3669742701,0.3668622237,0.3679792564,0.0021277534,0.0021346861,0.0020655709,0.0044950259,0.0044898639,0.0045413261,0.0005936549,0.0005847113,0.0006738742,8.66971e-05,8.49301e-05,0.0001025461,0.0002307025,0.0002237582,0.0002929888,1.4694e-06,1.6333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001013916,0.0001126957,0.0,0.9917637724,0.9916850138,0.9924701884,0.8721783887,0.8718684304,0.8725572613,0.0438688148,0.0796958719,7.61821e-05
0,17,0.3669434118,0.3668295583,0.367964607,0.002176245,0.0021738846,0.0021974158,0.0046302147,0.0046172591,0.0047464182,0.0007303131,0.0007300725,0.0007324719,0.0001043304,0.0001028961,0.0001171955,0.0002409886,0.0002351911,0.0002929888,5.8778e-06,6.5331e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001131471,0.0001257619,0.0,0.991245059,0.9911623668,0.9919867569,0.8716849207,0.8713627088,0.8720787712,0.0438708989,0.0796957413,8.09734e-05
0,18,0.3669066757,0.366791993,0.3679353081,0.0022217977,0.0022147164,0.0022853125,0.004750709,0.0047217885,0.0050101081,0.0008566852,0.0008640007,0.0007910697,0.0001175554,0.000114329,0.0001464944,0.0002512747,0.0002449908,0.0003076382,1.17555e-05,1.14329e-05,1.46494e-05,1.4694e-06,1.6333e-06,0.0,0.0,0.0,0.0,0.000116086,0.0001290285,0.0,0.9906734457,0.9905809221,0.9915033254,0.8711590229,0.8708058173,0.8715907583,0.0438734861,0.0796962639,8.60841e-05
0,19,0.3668831646,0.3667707605,0.3678913598,0.0023275976,0.0023339453,0.002270663,0.004866795,0.0048491837,0.0050247576,0.0009845268,0.000979963,0.0010254607,0.0001234332,0.0001208621,0.0001464944,0.0002630303,0.0002564237,0.0003222877,1.3225e-05,1.14329e-05,2.92989e-05,2.9389e-06,3.2665e-06,0.0,0.0,0.0,0.0,0.0001263721,0.0001404614,0.0,0.9901356296,0.9900582751,0.9908294512,0.8705781234,0.8702787327,0.8709440788,0.0438766482,0.0796979625,9.10352e-05
0,20,0.3668567146,0.3667429949,0.3678767103,0.0023834364,0.0023878432,0.0023439102,0.0049476144,0.0049324805,0.0050833553,0.0011432266,0.0011351238,0.0012159034,0.0001366582,0.0001339283,0.0001611438,0.0002674386,0.0002613235,0.0003222877,1.76333e-05,1.63327e-05,2.92989e-05,2.9389e-06,3.2665e-06,0.0,0.0,0.0,0.0,0.000129311,0.0001437279,0.0,0.9896330801,0.9895666604,0.9902288242,0.8700598146,0.8698012011,0.8703759268,0.043880529,0.0796990078,9.83819e-05
0,21,0.3668332035,0.3667201291,0.3678474114,0.0024348669,0.0024401079,0.0023878585,0.0050181476,0.0049945449,0.0052298497,0.0013092737,0.0013017175,0.0013770473,0.0001454749,0.0001388281,0.0002050921,0.0002762553,0.0002678566,0.0003515865,1.91028e-05,1.63327e-05,4.39483e-05,5.8778e-06,6.5331e-06,0.0,0.0,0.0,0.0,0.0001395971,0.0001551608,0.0,0.989068814,0.9889901154,0.9897746916,0.869548715,0.869241729,0.8699239544,0.0438844098,0.079700837,0.0001047703
