county_id,county_name,state,total_households,percent_household_overcrowding,percent_household_severe_overcrowding
18023,Clinton,Indiana,11960,0.020903010033444816,0.002926421404682274
18025,Crawford,Indiana,4010,0.01945137157107232,0.00972568578553616
18027,Daviess,Indiana,11485,0.026121027427078797,0.0056595559425337396
18029,Dearborn,Indiana,18665,0.01339405304045004,0.003750334851326011
18031,Decatur,Indiana,10350,0.01352657004830918,0.000966183574879227
18033,DeKalb,Indiana,16320,0.008272058823529412,0.001838235294117647
18035,Delaware,Indiana,46300,0.010151187904967603,0.0014038876889848812
18037,Dubois,Indiana,16525,0.026021180030257187,0.008472012102874432
18039,Elkhart,Indiana,71735,0.026277270509514183,0.0040426570014637205
18041,Fayette,Indiana,9410,0.018597236981934114,0.007438894792773645
18043,Floyd,Indiana,29050,0.0068846815834767644,0.001549053356282272
18045,Fountain,Indiana,6990,0.010586552217453506,0.0027181688125894133
18047,Franklin,Indiana,8845,0.011871113623516111,0.00395703787450537
18049,Fulton,Indiana,7935,0.006931316950220542,0.001260239445494644
18051,Gibson,Indiana,13335,0.022122234720659918,0.005999250093738283
18053,Grant,Indiana,26125,0.012822966507177033,0.0011483253588516747
18055,Greene,Indiana,12650,0.03517786561264822,0.017786561264822136
18057,Hamilton,Indiana,114285,0.008487553047206544,0.0019250120313251957
18059,Hancock,Indiana,27580,0.006852791878172589,0.005076142131979695
18061,Harrison,Indiana,14695,0.01735284110241579,0.0013610071452875127
18063,Hendricks,Indiana,57150,0.014348206474190725,0.00699912510936133
18065,Henry,Indiana,18095,0.005968499585520862,0.00044211108040895274
18067,Howard,Indiana,34540,0.00561667631731326,0.0006948465547191662
18069,Huntington,Indiana,14615,0.010263427984946972,0.0013684570646595963
18071,Jackson,Indiana,16545,0.01813236627379873,0.006648534300392868
18073,Jasper,Indiana,12220,0.021685761047463174,0.0016366612111292963
18075,Jay,Indiana,8195,0.03355704697986577,0.007931665649786455
18077,Jefferson,Indiana,12680,0.024842271293375396,0.008280757097791799
18079,Jennings,Indiana,10750,0.01953488372093023,0.004651162790697674
18081,Johnson,Indiana,54870,0.01849826863495535,0.0039183524694733005
18083,Knox,Indiana,14985,0.015348682015348681,0.002669336002669336
18085,Kosciusko,Indiana,30265,0.023624648934412688,0.006112671402610276
18087,LaGrange,Indiana,12065,0.04061334438458351,0.009946125155408206
18089,Lake,Indiana,185525,0.022126398059560706,0.0033957687643174773
18091,LaPorte,Indiana,42975,0.021407795229784757,0.002792321116928447
18093,Lawrence,Indiana,18435,0.01627339300244101,0.0010848928668294006
18095,Madison,Indiana,51650,0.014714424007744434,0.0027105517909002904
18097,Marion,Indiana,367215,0.020424002287488256,0.006168048690821454
18099,Marshall,Indiana,17250,0.03826086956521739,0.012463768115942029
18101,Martin,Indiana,4250,0.01976470588235294,0.01411764705882353
18103,Miami,Indiana,13465,0.01968065354623097,0.003713330857779428
18105,Monroe,Indiana,55015,0.013178224120694356,0.0048168681268744885
18107,Montgomery,Indiana,14990,0.01160773849232822,0.000266844563042028
18109,Morgan,Indiana,25805,0.016663437318349156,0.004650261577213718
18111,Newton,Indiana,5530,0.013381555153707052,0.002531645569620253
18113,Noble,Indiana,18205,0.026641032683328757,0.007690195001373249
18115,Ohio,Indiana,2480,0.008064516129032258,0.004032258064516129
18117,Orange,Indiana,7830,0.022988505747126436,0.0019157088122605363
18119,Owen,Indiana,8550,0.03216374269005848,0.011111111111111112
18121,Parke,Indiana,6110,0.031914893617021274,0.013911620294599018
18123,Perry,Indiana,7460,0.00804289544235925,0.0020107238605898124
18125,Pike,Indiana,5095,0.005888125613346418,0.0
18127,Porter,Indiana,63250,0.016363636363636365,0.0018181818181818182
18129,Posey,Indiana,10140,0.009368836291913214,0.0014792899408284023
18131,Pulaski,Indiana,5295,0.01794145420207743,0.0028328611898017
18133,Putnam,Indiana,13165,0.030003797949107482,0.009874667679453095
18135,Randolph,Indiana,10495,0.008480228680323963,0.00038113387327298715
18137,Ripley,Indiana,11150,0.03183856502242152,0.007623318385650224
18139,Rush,Indiana,6670,0.009745127436281859,0.005247376311844078
18141,St. Joseph,Indiana,100695,0.015293708724365659,0.002780674313521029
18143,Scott,Indiana,8895,0.008881394041596402,0.00505902192242833
18145,Shelby,Indiana,17605,0.022152797500710024,0.003976143141153081
18147,Spencer,Indiana,8100,0.009135802469135803,0.002962962962962963
18149,Starke,Indiana,8790,0.015927189988623434,0.003981797497155859
18151,Steuben,Indiana,13810,0.010861694424330196,0.000724112961622013
18153,Sullivan,Indiana,7605,0.023011176857330704,0.015779092702169626
18155,Switzerland,Indiana,4260,0.035211267605633804,0.014084507042253521
18157,Tippecanoe,Indiana,68770,0.017013232514177693,0.005016722408026756
18159,Tipton,Indiana,6365,0.00864100549882168,0.003142183817753339
18161,Union,Indiana,2860,0.013636363636363636,0.0013986013986013986
18163,Vanderburgh,Indiana,74925,0.016549883216549884,0.005605605605605605
18165,Vermillion,Indiana,6530,0.016845329249617153,0.009188361408882083
18167,Vigo,Indiana,41165,0.015668650552653953,0.008380906109559091
18169,Wabash,Indiana,12920,0.011222910216718266,0.00348297213622291
18171,Warren,Indiana,3395,0.023564064801178203,0.0
18173,Warrick,Indiana,23745,0.019161928827121498,0.004211412929037693
18175,Washington,Indiana,10570,0.015137180700094607,0.005203405865657522
18177,Wayne,Indiana,26395,0.017427543095283198,0.010418639893919304
18179,Wells,Indiana,10945,0.003654636820465966,0.0009136592051164915
18181,White,Indiana,9725,0.01696658097686375,0.0035989717223650387
18183,Whitley,Indiana,13470,0.011135857461024499,0.0011135857461024498
19001,Adair,Iowa,3210,0.007476635514018692,0.0
19003,Adams,Iowa,1650,0.008484848484848486,0.006060606060606061
19005,Allamakee,Iowa,6035,0.023860811930405967,0.003148301574150787
19007,Appanoose,Iowa,5405,0.022201665124884366,0.0074005550416281225
19009,Audubon,Iowa,2675,0.0014953271028037382,0.0
19011,Benton,Iowa,10185,0.010309278350515464,0.0029455081001472753
19013,Black Hawk,Iowa,52810,0.015716720318121567,0.005870100359780345
19015,Boone,Iowa,11000,0.022272727272727274,0.011363636363636364
19017,Bremer,Iowa,9445,0.004764425622022234,0.0010587612493382743
19019,Buchanan,Iowa,8215,0.011564211807668898,0.0018259281801582471
19021,Buena Vista,Iowa,7560,0.06944444444444445,0.00992063492063492
19023,Butler,Iowa,6275,0.01099601593625498,0.0030278884462151393
19025,Calhoun,Iowa,4230,0.015130023640661938,0.005673758865248227
19027,Carroll,Iowa,8675,0.006340057636887608,0.0
19029,Cass,Iowa,6055,0.003963666391412056,0.0006606110652353427
19031,Cedar,Iowa,7545,0.005168986083499006,0.0033134526176275677
19033,Cerro Gordo,Iowa,19200,0.008072916666666667,0.0
19035,Cherokee,Iowa,5225,0.0007655502392344498,0.0
19037,Chickasaw,Iowa,5300,0.007547169811320755,0.0
19039,Clarke,Iowa,3870,0.03229974160206718,0.0
19041,Clay,Iowa,7260,0.023278236914600552,0.009504132231404958
19043,Clayton,Iowa,7625,0.020327868852459016,0.009180327868852459
19045,Clinton,Iowa,19880,0.004024144869215292,0.0
19047,Crawford,Iowa,6390,0.041471048513302036,0.007042253521126761
19049,Dallas,Iowa,31365,0.02120197672564961,0.005101227482863064
19051,Davis,Iowa,3255,0.06574500768049155,0.03533026113671275
19053,Decatur,Iowa,3170,0.026182965299684544,0.002523659305993691
19055,Delaware,Iowa,6925,0.00996389891696751,0.0005776173285198556
19057,Des Moines,Iowa,16770,0.01282051282051282,0.0020870602265951103
19059,Dickinson,Iowa,8040,0.006840796019900498,0.003109452736318408
19061,Dubuque,Iowa,38075,0.010505581089954037,0.00551543007222587
19063,Emmet,Iowa,4135,0.027569528415961306,0.019347037484885126
19065,Fayette,Iowa,8315,0.0076969332531569455,0.0024052916416115455
19067,Floyd,Iowa,6925,0.018050541516245487,0.002888086642599278
19069,Franklin,Iowa,4235,0.01652892561983471,0.0035419126328217238
19071,Fremont,Iowa,2995,0.014691151919866445,0.001335559265442404
19073,Greene,Iowa,3910,0.008695652173913044,0.0010230179028132991
19075,Grundy,Iowa,5155,0.010475266731328807,0.004849660523763337
19077,Guthrie,Iowa,4395,0.012514220705346985,0.004550625711035267
19079,Hamilton,Iowa,6365,0.00974076983503535,0.0012568735271013354
19081,Hancock,Iowa,4805,0.006867845993756503,0.0016649323621227888
19083,Hardin,Iowa,7185,0.010855949895615866,0.0011134307585247043
19085,Harrison,Iowa,6070,0.007248764415156508,0.0006589785831960461
19087,Henry,Iowa,7770,0.012226512226512226,0.007722007722007722
19089,Howard,Iowa,3885,0.004890604890604891,0.0
19091,Humboldt,Iowa,4220,0.004502369668246445,0.0
19093,Ida,Iowa,3045,0.0013136288998357964,0.0
19095,Iowa,Iowa,6765,0.007834441980783445,0.0005912786400591279
19097,Jackson,Iowa,8395,0.005122096486003574,0.0028588445503275758
19099,Jasper,Iowa,14530,0.016792842395044735,0.0019958706125258086
19101,Jefferson,Iowa,6875,0.016,0.004363636363636364
19103,Johnson,Iowa,57420,0.02159526297457332,0.005050505050505051
19105,Jones,Iowa,8265,0.012704174228675136,0.004839685420447671
19107,Keokuk,Iowa,4475,0.01675977653631285,0.0022346368715083797
19109,Kossuth,Iowa,6675,0.008988764044943821,0.0022471910112359553
19111,Lee,Iowa,14205,0.009503695881731784,0.0024639211545230554
19113,Linn,Iowa,89060,0.013193352795867953,0.003593083314619358
19115,Louisa,Iowa,4365,0.027491408934707903,0.016036655211912942
19117,Lucas,Iowa,3700,0.001081081081081081,0.0
19119,Lyon,Iowa,4485,0.01092530657748049,0.0008918617614269788
19121,Madison,Iowa,6355,0.007710464201416208,0.0006294256490952006
19123,Mahaska,Iowa,8955,0.013847012841987716,0.002680067001675042
19125,Marion,Iowa,13100,0.010610687022900763,0.001450381679389313
19127,Marshall,Iowa,15540,0.029922779922779922,0.005791505791505791
19129,Mills,Iowa,5600,0.0125,0.0
19131,Mitchell,Iowa,4300,0.007906976744186046,0.0034883720930232558
19133,Monona,Iowa,4050,0.00962962962962963,0.0024691358024691358
19135,Monroe,Iowa,3345,0.011659192825112108,0.0
19137,Montgomery,Iowa,4615,0.026868905742145177,0.004117009750812568
19139,Muscatine,Iowa,16410,0.02010968921389397,0.006093845216331505
19141,O'Brien,Iowa,6100,0.008852459016393442,0.003114754098360656
19143,Osceola,Iowa,2615,0.02676864244741874,0.0076481835564053535
19145,Page,Iowa,6405,0.0156128024980484,0.0
19147,Palo Alto,Iowa,3825,0.01281045751633987,0.006535947712418301
19149,Plymouth,Iowa,10080,0.004761904761904762,0.002380952380952381
19151,Pocahontas,Iowa,3190,0.00909090909090909,0.0012539184952978057
19153,Polk,Iowa,181315,0.026776604252268153,0.005239500317127651
19155,Pottawattamie,Iowa,36925,0.014082599864590387,0.0031144211238997967
19157,Poweshiek,Iowa,7570,0.0066050198150594455,0.0
19159,Ringgold,Iowa,2065,0.009685230024213076,0.004842615012106538
19161,Sac,Iowa,4370,0.004118993135011442,0.0009153318077803204
19163,Scott,Iowa,67100,0.012667660208643815,0.0035767511177347243
19165,Shelby,Iowa,5055,0.010484668644906034,0.000791295746785361
19167,Sioux,Iowa,12115,0.024762690879075525,0.004127115146512587
19169,Story,Iowa,37105,0.01455329470421776,0.004716345505996497
19171,Tama,Iowa,6675,0.0299625468164794,0.0052434456928838954
19173,Taylor,Iowa,2695,0.01038961038961039,0.005194805194805195
19175,Union,Iowa,5310,0.013182674199623353,0.004708097928436911
19177,Van Buren,Iowa,2875,0.025043478260869566,0.002782608695652174
19179,Wapello,Iowa,14535,0.03233574131406949,0.007911936704506364
19181,Warren,Iowa,18620,0.011278195488721804,0.0021482277121374865
19183,Washington,Iowa,8670,0.010841983852364475,0.0016147635524798155
19185,Wayne,Iowa,2630,0.03612167300380228,0.013307984790874524
19187,Webster,Iowa,15065,0.007567208762031198,0.004912047792897444
19189,Winnebago,Iowa,4590,0.00980392156862745,0.0032679738562091504
19191,Winneshiek,Iowa,8125,0.004061538461538462,0.0004923076923076923
19193,Woodbury,Iowa,38960,0.02476899383983573,0.005646817248459959
19195,Worth,Iowa,3180,0.009119496855345912,0.0
19197,Wright,Iowa,5580,0.00967741935483871,0.0025089605734767025
20001,Allen,Kansas,5325,0.010328638497652582,0.005633802816901409
20003,Anderson,Kansas,3205,0.009048361934477379,0.0
20005,Atchison,Kansas,5970,0.011725293132328308,0.0
20007,Barber,Kansas,1965,0.011704834605597965,0.002035623409669211
20009,Barton,Kansas,11285,0.020824102791315906,0.003987594151528578
20011,Bourbon,Kansas,5625,0.034666666666666665,0.025777777777777778
20013,Brown,Kansas,3995,0.015018773466833541,0.0
20015,Butler,Kansas,24355,0.020324368712789982,0.005953602956271813
20017,Chase,Kansas,1095,0.012785388127853882,0.0
20019,Chautauqua,Kansas,1435,0.020905923344947737,0.0
20021,Cherokee,Kansas,7980,0.011278195488721804,0.0018796992481203006
20023,Cheyenne,Kansas,1245,0.00321285140562249,0.00321285140562249
20025,Clark,Kansas,910,0.026373626373626374,0.02197802197802198
20027,Clay,Kansas,3405,0.006754772393538913,0.004405286343612335
20029,Cloud,Kansas,3900,0.007692307692307693,0.0
20031,Coffey,Kansas,3595,0.01808066759388039,0.004172461752433936
20033,Comanche,Kansas,730,0.0,0.0
20035,Cowley,Kansas,13690,0.021183345507669833,0.004017531044558071
20037,Crawford,Kansas,14975,0.041736227045075125,0.030717863105175294
20039,Decatur,Kansas,1435,0.0027874564459930314,0.0
20041,Dickinson,Kansas,7780,0.015938303341902313,0.011568123393316195
20043,Doniphan,Kansas,3065,0.025774877650897227,0.0013050570962479609
20045,Douglas,Kansas,44945,0.016442318389142285,0.004650127934141729
20047,Edwards,Kansas,1270,0.014960629921259842,0.011811023622047244
20049,Elk,Kansas,1160,0.008620689655172414,0.0
20051,Ellis,Kansas,11650,0.00815450643776824,0.002145922746781116
20053,Ellsworth,Kansas,2500,0.0132,0.0016
20055,Finney,Kansas,12650,0.07984189723320158,0.015810276679841896
20057,Ford,Kansas,11340,0.068342151675485,0.013227513227513227
20059,Franklin,Kansas,9895,0.016574027286508336,0.001414855987872663
20061,Geary,Kansas,12925,0.0390715667311412,0.025145067698259187
20063,Gove,Kansas,1190,0.015966386554621848,0.0033613445378151263
20065,Graham,Kansas,1240,0.0,0.0
20067,Grant,Kansas,2625,0.030476190476190476,0.0
20069,Gray,Kansas,2140,0.035046728971962614,0.016355140186915886
20071,Greeley,Kansas,495,0.020202020202020204,0.0
20073,Greenwood,Kansas,2770,0.023104693140794223,0.001444043321299639
20075,Hamilton,Kansas,865,0.021965317919075144,0.0
20077,Harper,Kansas,2360,0.006355932203389831,0.0
20079,Harvey,Kansas,13355,0.008236615499812805,0.0033695245226506927
20081,Haskell,Kansas,1330,0.0481203007518797,0.0030075187969924814
20083,Hodgeman,Kansas,790,0.010126582278481013,0.0
20085,Jackson,Kansas,5295,0.017563739376770537,0.001510859301227573
20087,Jefferson,Kansas,7680,0.008984375,0.0024739583333333332
20089,Jewell,Kansas,1390,0.0028776978417266188,0.0
20091,Johnson,Kansas,224250,0.013623188405797102,0.0027201783723522855
20093,Kearny,Kansas,1240,0.0064516129032258064,0.0
20095,Kingman,Kansas,3145,0.009220985691573928,0.0012718600953895071
20097,Kiowa,Kansas,1000,0.008,0.004
20099,Labette,Kansas,8095,0.029030265596046944,0.01173563928350834
20101,Lane,Kansas,830,0.004819277108433735,0.0
20103,Leavenworth,Kansas,27230,0.012853470437017995,0.006059493206022769
20105,Lincoln,Kansas,1275,0.01568627450980392,0.0
20107,Linn,Kansas,4435,0.03337091319052988,0.0018038331454340473
20109,Logan,Kansas,1165,0.0240343347639485,0.0034334763948497852
20111,Lyon,Kansas,13550,0.02841328413284133,0.008856088560885609
20113,McPherson,Kansas,12075,0.001987577639751553,0.0008281573498964803
20115,Marion,Kansas,4860,0.015226337448559672,0.002880658436213992
20117,Marshall,Kansas,4205,0.017360285374554103,0.0033293697978596906
20119,Meade,Kansas,1675,0.01671641791044776,0.004776119402985075
20121,Miami,Kansas,12770,0.00548159749412686,0.0011746280344557558
20123,Mitchell,Kansas,2725,0.02165137614678899,0.0014678899082568807
20125,Montgomery,Kansas,13620,0.020190895741556535,0.005139500734214391
20127,Morris,Kansas,2325,0.006021505376344086,0.0017204301075268817
20129,Morton,Kansas,1115,0.0,0.0
20131,Nemaha,Kansas,4125,0.01187878787878788,0.0009696969696969697
20133,Neosho,Kansas,6520,0.029141104294478526,0.003067484662576687
20135,Ness,Kansas,1325,0.01509433962264151,0.0
20137,Norton,Kansas,1910,0.012565445026178011,0.0
20139,Osage,Kansas,6605,0.01514004542013626,0.003028009084027252
20141,Osborne,Kansas,1710,0.010526315789473684,0.0023391812865497076
20143,Ottawa,Kansas,2440,0.011885245901639344,0.0
20145,Pawnee,Kansas,2590,0.005791505791505791,0.005791505791505791
20147,Phillips,Kansas,2325,0.024946236559139787,0.012473118279569893
20149,Pottawatomie,Kansas,8510,0.02526439482961222,0.00763807285546416
20151,Pratt,Kansas,3745,0.025100133511348464,0.003738317757009346
20153,Rawlins,Kansas,1170,0.003418803418803419,0.0
20155,Reno,Kansas,25015,0.03078153108135119,0.010593643813711773
20157,Republic,Kansas,2305,0.010412147505422993,0.0017353579175704988
20159,Rice,Kansas,3930,0.017048346055979643,0.002035623409669211
20161,Riley,Kansas,26685,0.04084691774405096,0.030541502716882142
20163,Rooks,Kansas,2145,0.016317016317016316,0.004662004662004662
20165,Rush,Kansas,1435,0.00975609756097561,0.0027874564459930314
20167,Russell,Kansas,3160,0.006012658227848101,0.0
20169,Saline,Kansas,22295,0.01098901098901099,0.0013455931823278763
20171,Scott,Kansas,2105,0.0332541567695962,0.0
20173,Sedgwick,Kansas,195075,0.02173523003972831,0.004793028322440087
20175,Seward,Kansas,7570,0.0667107001321004,0.022457067371202115
20177,Shawnee,Kansas,71600,0.02276536312849162,0.009776536312849162
20179,Sheridan,Kansas,1145,0.0034934497816593887,0.0034934497816593887
20181,Sherman,Kansas,2725,0.011009174311926606,0.0
20183,Smith,Kansas,1665,0.004804804804804805,0.0
20185,Stafford,Kansas,1805,0.016066481994459834,0.00221606648199446
20187,Stanton,Kansas,800,0.0175,0.005
20189,Stevens,Kansas,1955,0.017902813299232736,0.0
20191,Sumner,Kansas,9190,0.011860718171926006,0.0015233949945593036
20193,Thomas,Kansas,3260,0.005828220858895706,0.004601226993865031
20195,Trego,Kansas,1390,0.0,0.0
20197,Wabaunsee,Kansas,2735,0.021937842778793418,0.005484460694698354
20199,Wallace,Kansas,595,0.0,0.0
20201,Washington,Kansas,2340,0.009829059829059829,0.0017094017094017094
20203,Wichita,Kansas,890,0.03932584269662921,0.011235955056179775
20205,Wilson,Kansas,3870,0.018863049095607234,0.0020671834625322996
20207,Woodson,Kansas,1520,0.0125,0.002631578947368421
20209,Wyandotte,Kansas,59355,0.03790750568612585,0.007665740038749895
21001,Adair,Kentucky,7100,0.029577464788732393,0.019014084507042252
21003,Allen,Kentucky,7705,0.02465931213497729,0.010382868267358857
21005,Anderson,Kentucky,8615,0.01044689495066744,0.0
21007,Ballard,Kentucky,3225,0.008992248062015503,0.0
21009,Barren,Kentucky,16925,0.026292466765140327,0.007680945347119645
21011,Bath,Kentucky,4510,0.015521064301552107,0.0
21013,Bell,Kentucky,11060,0.019891500904159132,0.004972875226039783
21015,Boone,Kentucky,46095,0.010304805293415771,0.0006508298080052066
21017,Bourbon,Kentucky,8115,0.011090573012939002,0.0036968576709796672
21019,Boyd,Kentucky,19120,0.00889121338912134,0.002876569037656904
21021,Boyle,Kentucky,10875,0.010114942528735632,0.004597701149425287
21023,Bracken,Kentucky,3425,0.020437956204379562,0.014598540145985401
21025,Breathitt,Kentucky,5345,0.02806361085126286,0.009354536950420954
21027,Breckinridge,Kentucky,7465,0.026121902210314803,0.012056262558606833
21029,Bullitt,Kentucky,29015,0.01706014130622092,0.0024125452352231603
21031,Butler,Kentucky,5060,0.022727272727272728,0.003952569169960474
21033,Caldwell,Kentucky,5310,0.0035781544256120526,0.0
21035,Calloway,Kentucky,14760,0.006775067750677507,0.0027100271002710027
21037,Campbell,Kentucky,35870,0.01282408698076387,0.002648452746027321
21039,Carlisle,Kentucky,1990,0.03015075376884422,0.010050251256281407
21041,Carroll,Kentucky,3960,0.06439393939393939,0.021464646464646464
21043,Carter,Kentucky,10460,0.019120458891013385,0.002390057361376673
21045,Casey,Kentucky,6400,0.010625,0.00125
21047,Christian,Kentucky,25275,0.02274975272007913,0.0033630069238377845
21049,Clark,Kentucky,14215,0.019345761519521634,0.0035174111853675696
21051,Clay,Kentucky,7720,0.02966321243523316,0.004404145077720207
21053,Clinton,Kentucky,4025,0.014906832298136646,0.007453416149068323
21055,Crittenden,Kentucky,3710,0.016172506738544475,0.005390835579514825
21057,Cumberland,Kentucky,2705,0.005545286506469501,0.0
21059,Daviess,Kentucky,39530,0.023905894257525928,0.006324310650139135
21061,Edmonson,Kentucky,4880,0.02930327868852459,0.001639344262295082
21063,Elliott,Kentucky,2635,0.0056925996204933585,0.0
21065,Estill,Kentucky,5640,0.03102836879432624,0.010638297872340425
21067,Fayette,Kentucky,127335,0.020222248399890053,0.0055758432481250245
21069,Fleming,Kentucky,5850,0.02564102564102564,0.006837606837606838
21071,Floyd,Kentucky,15105,0.026415094339622643,0.0009268454154253558
21073,Franklin,Kentucky,20785,0.017560740918931922,0.0028866971373586723
21075,Fulton,Kentucky,2460,0.01016260162601626,0.0
21077,Gallatin,Kentucky,3005,0.022961730449251247,0.00632279534109817
21079,Garrard,Kentucky,6925,0.03176895306859206,0.0036101083032490976
21081,Grant,Kentucky,8635,0.044585987261146494,0.005790387955993051
21083,Graves,Kentucky,14300,0.02125874125874126,0.0002797202797202797
21085,Grayson,Kentucky,9590,0.01981230448383733,0.0010427528675703858
21087,Green,Kentucky,4470,0.006487695749440716,0.0
21089,Greenup,Kentucky,14090,0.014194464158977998,0.0035486160397444995
21091,Hancock,Kentucky,3375,0.006814814814814815,0.0011851851851851852
21093,Hardin,Kentucky,41050,0.017417783191230208,0.0060901339829476245
21095,Harlan,Kentucky,11250,0.017777777777777778,0.005333333333333333
21097,Harrison,Kentucky,7110,0.01969057665260197,0.0
21099,Hart,Kentucky,7345,0.014976174268209666,0.0020422055820285907
21101,Henderson,Kentucky,18720,0.015758547008547008,0.002136752136752137
21103,Henry,Kentucky,6105,0.030303030303030304,0.004914004914004914
21105,Hickman,Kentucky,1875,0.015466666666666667,0.0021333333333333334
21107,Hopkins,Kentucky,18550,0.009919137466307277,0.0012938005390835579
21109,Jackson,Kentucky,5435,0.02483900643974241,0.00827966881324747
21111,Jefferson,Kentucky,309890,0.019184226661073285,0.005179257155764949
21113,Jessamine,Kentucky,18535,0.022390072835176692,0.0024278392230914487
21115,Johnson,Kentucky,8770,0.021664766248574687,0.011402508551881414
21117,Kenton,Kentucky,62930,0.015175591927538534,0.003098681074209439
21119,Knott,Kentucky,6155,0.038180341186027617,0.010560519902518278
21121,Knox,Kentucky,12265,0.016714227476559314,0.004891969017529555
21123,Larue,Kentucky,5470,0.022851919561243144,0.0018281535648994515
21125,Laurel,Kentucky,22975,0.025027203482045703,0.006964091403699674
21127,Lawrence,Kentucky,6250,0.0232,0.0064
21129,Lee,Kentucky,2845,0.01195079086115993,0.007029876977152899
21131,Leslie,Kentucky,4290,0.016083916083916083,0.005827505827505828
21133,Letcher,Kentucky,10065,0.026825633383010434,0.00894187779433681
21135,Lewis,Kentucky,5500,0.008,0.0036363636363636364
21137,Lincoln,Kentucky,9785,0.02749105774144098,0.001430761369443025
21139,Livingston,Kentucky,4015,0.019676214196762142,0.009713574097135741
21141,Logan,Kentucky,10780,0.01020408163265306,0.0
21143,Lyon,Kentucky,3375,0.01274074074074074,0.0023703703703703703
21145,McCracken,Kentucky,27555,0.011431682090364725,0.0014516421702050445
21147,McCreary,Kentucky,6335,0.018153117600631413,0.0
21149,McLean,Kentucky,3825,0.023529411764705882,0.00784313725490196
21151,Madison,Kentucky,33035,0.008324504313606781,0.0016649008627213561
21153,Magoffin,Kentucky,5055,0.028486646884272996,0.000791295746785361
21155,Marion,Kentucky,7365,0.024983027834351662,0.0005431093007467753
21157,Marshall,Kentucky,13120,0.023170731707317073,0.001829268292682927
21159,Martin,Kentucky,4315,0.031054461181923523,0.002317497103128621
21161,Mason,Kentucky,6735,0.012472160356347439,0.004454342984409799
21163,Meade,Kentucky,10785,0.03291608715808994,0.005099675475197033
21165,Menifee,Kentucky,2535,0.007889546351084813,0.0
21167,Mercer,Kentucky,8645,0.015615962984384037,0.006940427993059572
21169,Metcalfe,Kentucky,3940,0.018781725888324875,0.003553299492385787
21171,Monroe,Kentucky,4375,0.0112,0.0009142857142857143
21173,Montgomery,Kentucky,10405,0.026429601153291685,0.00913022585295531
21175,Morgan,Kentucky,4935,0.020263424518743668,0.004052684903748734
21177,Muhlenberg,Kentucky,11415,0.017433201927288654,0.0003504161191414805
21179,Nelson,Kentucky,17325,0.02077922077922078,0.0005772005772005772
21181,Nicholas,Kentucky,2760,0.02717391304347826,0.012681159420289856
21183,Ohio,Kentucky,9055,0.020982882385422418,0.003865267807840972
21185,Oldham,Kentucky,20465,0.011727339359882726,0.0009772782799902272
21187,Owen,Kentucky,3945,0.053231939163498096,0.011406844106463879
21189,Owsley,Kentucky,1695,0.028908554572271386,0.0058997050147492625
21191,Pendleton,Kentucky,5235,0.013180515759312322,0.004584527220630372
21193,Perry,Kentucky,11035,0.02718622564567286,0.004531037607612143
21195,Pike,Kentucky,25855,0.016631212531425257,0.004641268613421002
21197,Powell,Kentucky,4880,0.03360655737704918,0.0028688524590163933
21199,Pulaski,Kentucky,25810,0.01414180550174351,0.0025184037194885705
21201,Robertson,Kentucky,935,0.0042780748663101605,0.0
21203,Rockcastle,Kentucky,6550,0.021221374045801527,0.00366412213740458
21205,Rowan,Kentucky,8775,0.010826210826210826,0.005698005698005698
21207,Russell,Kentucky,7205,0.031922276197085354,0.01179736294240111
21209,Scott,Kentucky,19705,0.026896726719106825,0.003552397868561279
21211,Shelby,Kentucky,16370,0.029627367135003056,0.002748930971288943
21213,Simpson,Kentucky,6895,0.010007251631617115,0.000580130529369108
21215,Spencer,Kentucky,6675,0.014232209737827715,0.00149812734082397
21217,Taylor,Kentucky,9665,0.016347646145887223,0.0008277289187790998
21219,Todd,Kentucky,4610,0.021691973969631236,0.004338394793926247
21221,Trigg,Kentucky,5980,0.023244147157190635,0.004180602006688963
21223,Trimble,Kentucky,3600,0.015,0.0038888888888888888
21225,Union,Kentucky,5525,0.011583710407239819,0.0025339366515837103
21227,Warren,Kentucky,46445,0.02723651630961352,0.0066745613090752505
21229,Washington,Kentucky,4505,0.01997780244173141,0.004439511653718091
21231,Wayne,Kentucky,8015,0.023081721771678103,0.009357454772301934
21233,Webster,Kentucky,5095,0.026300294406280667,0.004710500490677135
21235,Whitley,Kentucky,12580,0.018282988871224166,0.0
21237,Wolfe,Kentucky,2850,0.012280701754385965,0.0
21239,Woodford,Kentucky,10065,0.00834575260804769,0.006458022851465474
22001,Acadia Parish,Louisiana,22675,0.03439911797133407,0.0037486218302094816
22003,Allen Parish,Louisiana,7835,0.04403318442884493,0.014039566049776643
22005,Ascension Parish,Louisiana,41880,0.02041547277936963,0.0052531041069723014
22007,Assumption Parish,Louisiana,8710,0.016073478760045924,0.003444316877152698
22009,Avoyelles Parish,Louisiana,14960,0.037098930481283425,0.01570855614973262
22011,Beauregard Parish,Louisiana,13330,0.024006001500375095,0.008252063015753939
22013,Bienville Parish,Louisiana,5840,0.023116438356164382,0.0059931506849315065
22015,Bossier Parish,Louisiana,48145,0.025340118392356423,0.007996676705784609
22017,Caddo Parish,Louisiana,97285,0.018245361566531327,0.004625584622500899
