household_network,True
same_age_household,True
num_households,"{'poor': 244800, 'rich': 34000}"
max_household_sizes,"{'poor': 4, 'rich': 3}"
econ_network,watts strogatz
average_worker_degree,20
rewiring_prob,1
initial_infection_fraction,0.001
household_transmission_prob,0.25
other_transmission_prob,0.005
time_steps_pre_lockdown,0
time_steps_post_lockdown_pre_reopening,60
time_steps_post_reopening,0
occupations_staying_at_home,retiree
partial_opening,True
worker_staying_at_home_prob,0.4
staying_at_home_output_remaining_scale,1.0
viral_test_fraction_all,0.00145
viral_test_fraction_poor,
contact_tracing_efficacy,0.7
subsidy,0.1
hospital_capacity,0.0025
undertreatment_effect,0.5
despair_prob_factor,5.5e-05
inactive_prob_factor,0.01
trial,time,stay_at_home_count,stay_at_home_count_poor,stay_at_home_count_rich,isolation_count,isolation_count_poor,isolation_count_rich,infections,infections_poor,infections_rich,recoveries,recoveries_poor,recoveries_rich,hospitalizations,hospitalizations_poor,hospitalizations_rich,hospitalizations_cumsum,hospitalizations_cumsum_poor,hospitalizations_cumsum_rich,ICU_count,ICU_count_poor,ICU_count_rich,viral_deaths,viral_deaths_poor,viral_deaths_rich,undertreated_deaths,undertreated_deaths_poor,undertreated_deaths_rich,deaths_of_despair,deaths_of_despair_poor,deaths_of_despair_rich,active_count,active_count_poor,active_count_rich,total_output,total_output_poor,total_output_rich,total_subsidy,total_subsidy_poor,total_subsidy_rich
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010002059,0.000995368,0.0010437186,0.0,0.0,0.0,0.0,0.0,0.0,5.4423e-05,5.06673e-05,8.82016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1,0.3660871356,0.3654095719,0.3721812248,2.9418e-06,3.2689e-06,0.0,0.0015562027,0.0015543432,0.001572928,0.0,0.0,0.0,0.0,0.0,0.0,7.35446e-05,7.02805e-05,0.0001029018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9418e-06,3.2689e-06,0.0,0.9995366693,0.9995211119,0.9996765942,0.8796643045,0.8799895396,0.8792668614,0.0438161352,0.0796717028,0.0
0,2,0.3660871356,0.3654095719,0.3721812248,6.47192e-05,6.86461e-05,2.94005e-05,0.0021048451,0.0021100495,0.0020580366,0.0,0.0,0.0,0.0,0.0,0.0,9.11952e-05,8.98937e-05,0.0001029018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8253e-06,9.8066e-06,0.0,0.9990321537,0.9990242451,0.999103284,0.8791467284,0.879502226,0.8787123041,0.0438185802,0.0796732719,3.5153e-06
0,3,0.3660871356,0.3654095719,0.3721812248,0.0001603271,0.000163443,0.0001323024,0.0025887683,0.002602013,0.002469644,0.0,0.0,0.0,0.0,0.0,0.0,0.000122084,0.0001225823,0.0001176021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61798e-05,1.79787e-05,0.0,0.998555585,0.9985469915,0.9986328757,0.8786833307,0.8790318782,0.8782573996,0.0438226072,0.0796754948,9.747e-06
0,4,0.3660856647,0.3654079374,0.3721812248,0.0003309505,0.0003383271,0.0002646047,0.0029873798,0.003012255,0.0027636492,0.0,0.0,0.0,1.4709e-06,1.6344e-06,0.0,0.0001382638,0.000140561,0.0001176021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79469e-05,3.10542e-05,0.0,0.9980319478,0.9980386837,0.9979713639,0.8781123438,0.8785224994,0.8776111264,0.0438262027,0.0796778484,1.48602e-05
0,5,0.3660841938,0.365406303,0.3721812248,0.000526579,0.0005377276,0.0004263076,0.0033359809,0.0033767329,0.0029694529,0.0,0.0,0.0,4.4127e-06,4.9033e-06,0.0,0.0001515018,0.0001552709,0.0001176021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53014e-05,3.92263e-05,0.0,0.9975259612,0.997538548,0.9974127539,0.8775833413,0.8780121237,0.8770593617,0.0438298702,0.079678633,2.20506e-05
0,6,0.3660827229,0.3654046686,0.3721812248,0.0007413291,0.0007534723,0.0006321113,0.003699291,0.0037559207,0.0031899568,8.8253e-06,8.1722e-06,1.47003e-05,7.3545e-06,8.1722e-06,0.0,0.0001603271,0.000163443,0.0001323024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29521e-05,5.88395e-05,0.0,0.9970935193,0.9971021552,0.9970158469,0.8771488541,0.8775647563,0.8766406144,0.04383325,0.0796798098,2.81225e-05
0,7,0.3660827229,0.3654046686,0.3721812248,0.0009884388,0.0010117123,0.0007791139,0.0040081782,0.0040795379,0.0033663599,3.23596e-05,3.10542e-05,4.41008e-05,7.3545e-06,8.1722e-06,0.0,0.0001720943,0.0001765185,0.0001323024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58939e-05,6.21083e-05,0.0,0.9966390139,0.9966396114,0.9966336401,0.8767008093,0.8770767399,0.8762414154,0.0438351197,0.079679679,3.24367e-05
0,8,0.366081252,0.3654030342,0.3721812248,0.0012458447,0.0012732212,0.0009996178,0.0043464831,0.0044391126,0.0035133625,7.20737e-05,6.37428e-05,0.0001470026,1.3238e-05,1.47099e-05,0.0,0.0001794487,0.0001846906,0.0001323024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61901e-05,7.35494e-05,0.0,0.9961212603,0.9961394757,0.995957428,0.8761181362,0.876562229,0.8755754469,0.0438382118,0.0796819019,3.65912e-05
0,9,0.3660724267,0.3653932276,0.3721812248,0.001525314,0.0015559776,0.0012495222,0.0047568617,0.0048477201,0.0039396701,0.0001132586,0.0001078724,0.0001617029,2.50051e-05,2.61509e-05,1.47003e-05,0.0001941576,0.0001994005,0.0001470026,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.50154e-05,8.33559e-05,0.0,0.995652046,0.9956638565,0.9955458207,0.8756398695,0.8760608755,0.8751253927,0.0438421669,0.0796830787,4.39414e-05
0,10,0.3660665431,0.3653866899,0.3721812248,0.0018518519,0.0018861325,0.0015435275,0.0051319389,0.0052367145,0.0041895746,0.0001573853,0.0001487332,0.0002352042,3.38305e-05,3.59575e-05,1.47003e-05,0.0002044539,0.0002108415,0.0001470026,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94281e-05,8.82592e-05,0.0,0.9951181126,0.9951277634,0.9950313116,0.8750820994,0.8754936206,0.8745792133,0.0438448995,0.079684517,4.82556e-05
0,11,0.3660606595,0.3653817866,0.3721665246,0.0021004324,0.0021460069,0.0016905301,0.0054761274,0.0055864826,0.0044835798,0.0002279881,0.0002222825,0.000279305,4.26558e-05,4.41296e-05,2.94005e-05,0.0002118083,0.0002190137,0.0001470026,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82535e-05,9.80658e-05,0.0,0.9945665284,0.9945720571,0.9945168024,0.8745344888,0.8749233093,0.8740593434,0.0438484951,0.0796864783,5.38482e-05
0,12,0.3660444797,0.3653654423,0.3721518243,0.0023534257,0.0024026125,0.001911034,0.005846792,0.0059673049,0.0047628848,0.0003030036,0.0002991007,0.000338106,5.14812e-05,5.23018e-05,4.41008e-05,0.0002324008,0.0002386268,0.0001764031,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.56079e-05,0.000106238,0.0,0.9940311241,0.9940539427,0.9938258901,0.8739305663,0.8743842325,0.8733761781,0.0438512277,0.0796870014,5.92809e-05
0,13,0.366013591,0.3653327537,0.372137124,0.0025549378,0.0026003785,0.0021462382,0.0061968641,0.0063187074,0.0051009908,0.0004118495,0.0004135109,0.0003969071,7.06028e-05,7.35494e-05,4.41008e-05,0.0002412261,0.0002484334,0.0001764031,2.9418e-06,3.2689e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001088459,0.0001209478,0.0,0.9935074868,0.9935211185,0.9933848823,0.8734224531,0.8738414781,0.872910397,0.0438546794,0.0796872629,6.66311e-05
0,14,0.3659959403,0.3653164094,0.3721077235,0.0027799841,0.0028291988,0.0023373416,0.0065528197,0.0066880886,0.005336195,0.0005206954,0.000527921,0.0004557081,8.53117e-05,8.66248e-05,7.35013e-05,0.0002471097,0.0002517023,0.0002058037,4.4127e-06,4.9033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001117877,0.0001242167,0.0,0.9930088548,0.993017714,0.9929291741,0.87291322,0.8733183373,0.8724181594,0.0438572682,0.0796880474,7.14247e-05
0,15,0.365973877,0.3652935273,0.3720930233,0.0030006178,0.0030596534,0.002469644,0.0069028918,0.0070492977,0.0055860994,0.0006501339,0.0006652131,0.0005145092,9.4137e-05,9.4797e-05,8.82016e-05,0.0002574059,0.0002615088,0.0002205039,4.4127e-06,3.2689e-06,1.47003e-05,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0001206131,0.0001340233,0.0,0.9924866884,0.9925028684,0.9923411637,0.8723536097,0.8727841802,0.8718274449,0.0438601446,0.0796894857,7.60586e-05
0,16,0.3659385756,0.3652575699,0.3720636227,0.0031977172,0.0032508818,0.0027195484,0.0072985615,0.0074480987,0.005953606,0.0008001647,0.0008221184,0.0006027107,0.0001103168,0.0001111413,0.0001029018,0.0002691731,0.0002745843,0.0002205039,8.8253e-06,6.5377e-06,2.94005e-05,1.4709e-06,1.6344e-06,0.0,0.0,0.0,0.0,0.0001309093,0.0001454643,0.0,0.9919556968,0.9919782163,0.9917531532,0.8717863106,0.8722425373,0.8712287935,0.0438624457,0.0796885705,8.22902e-05
0,17,0.3659047451,0.3652216124,0.3720489225,0.0033609861,0.003422497,0.00280775,0.007669226,0.0078370931,0.0061594096,0.000972259,0.0009970025,0.0007497133,0.0001235548,0.0001258511,0.0001029018,0.0002779984,0.0002827564,0.0002352042,8.8253e-06,6.5377e-06,2.94005e-05,2.9418e-06,3.2689e-06,0.0,0.0,0.0,0.0,0.0001367929,0.000152002,0.0,0.9914055835,0.9914176067,0.9912974451,0.8712676292,0.8716791234,0.8707647761,0.0438656098,0.0796892242,8.85219e-05
